time,duration,note
0.11165260770974372,0.3018594104308931,54.12727789414764
0.4230358276644215,0.1451247165532549,54.22120356372429
0.5855074829933078,0.0754648526077517,56.08943998551006
0.710972335601014,0.3018594104308931,57.13507561232826
1.049317006802767,0.2902494331066236,57.19736175807383
1.3591809523809393,0.0696598639456169,57.26096059220044
1.4512444444444559,0.2786394557823541,56.21412077399945
1.7525823129251425,0.0986848072562907,56.210591372731535
1.8729451247165803,0.4527891156462829,54.12517907172032
0.2660970521542372,0.3308843537414532,66.06173407548552
0.6003374149660212,0.1393197278911202,67.96462786447002
0.8841922902495298,0.2786394557823541,69.01941934953913
1.1998612244898372,0.3773242630385311,69.01330609855276
1.5783192743764412,0.2380045351474109,68.08157596926603
1.816890702947831,0.4353741496598786,66.0369322313108
