time,duration,note
0.4352145124717026,0.8939682539682963,58.074929094775825
2.034511564625859,0.19156462585033296,56.10284744404019
2.492878911564617,0.32507936507931845,56.096272465815666
3.3635591836734875,0.6095238095238074,53.097949089301125
4.250928798185896,0.121904761904716,53.00435631173506
4.678117006802722,0.20317460317460245,55.12462365418801
5.179772335600887,1.0507029478458207,53.0882345592018
7.001631746031762,0.3076643990929142,56.13169581804776
7.772085260771064,0.5572789115645946,56.119297907608434
8.675010430838938,0.853333333333353,58.07898422296775
9.919160090702917,0.2612244897959499,58.10486610298221
10.92993106575966,0.2844444444444889,56.13277164276653
11.672493424036247,0.15673469387752448,56.13730587147114
12.562448072562347,0.20317460317460245,53.15761546881363
13.005486621315185,0.6327437641723463,53.16800920730828
14.308253061224491,0.44698412698414813,58.07721826800809
14.844511564625805,0.4702040816326871,58.06892923108476
16.04253877551014,0.15673469387752448,56.08826131165916
16.506620408163258,0.14512471655325498,56.126066829931034
17.116030839002292,0.21478458049887195,50.106015600568185
17.761903854875186,0.4818140589569566,55.14642154048071
18.489182766439967,0.3192743764171837,52.78020444833363
19.09417142857137,0.6269387755102116,53.08111608090802
19.96276553287987,0.14512471655325498,52.665034820894164
20.986507029478503,0.49922902494336086,56.14310625175242
21.73396734693881,0.5398639455781904,56.144523328147194
22.62337777777782,0.8475283446712183,58.08914660633098
23.65219863945572,0.4295691609977439,58.06888191056583
24.887799546485212,1.0332879818594165,56.12335786212288
26.14709659863945,0.1857596371881982,50.03902576231205
26.584897052154133,0.17995464852606347,56.1045656209346
27.04784489795918,0.13931972789112024,56.036299206180274
27.189999092970424,0.121904761904716,55.28623902190009
27.584851700680247,0.2612244897959499,56.10161191573459
0.4356226757370223,0.6153287981859421,62.112891544987605
1.1284798185940872,0.17414965986392872,62.118422582684175
2.0288426303854976,0.22639455782314144,62.13132152854697
2.6390693877550575,0.2089795918367372,62.12603882512391
3.3650104308389928,0.6153287981859421,58.128278043590356
4.252243990929628,0.11609977324258125,58.032768945033126
4.684715646258496,0.15092970521538973,58.12105680557995
5.1861668934240015,1.0332879818594165,58.126742688663334
7.034126077097426,0.31346938775504896,60.12296647280006
7.771359637188198,0.5456689342403251,60.15408953834804
8.68033922902498,0.853333333333353,62.09452610920656
10.06278820861678,0.15092970521538973,62.11052055358774
10.93031655328798,0.30185941043089315,60.116935700423355
11.668207709750618,0.19156462585033296,60.01397156672204
12.56004444444443,0.1973696145124677,56.21063196819734
13.14707392290245,0.2612244897959499,55.93712043987332
14.312606802721007,0.4585941043084176,61.9478360281651
15.135645351473954,0.16834467120179397,61.937996770238314
16.041087528344633,0.2960544217687584,62.04342575396151
16.646552380952357,0.38893424036280067,62.10546649245731
17.763355102040805,0.47600907029482187,58.128344625610474
18.49122358276645,0.3657142857142617,58.13731863422959
19.092720181405866,0.6095238095238074,58.12676329565085
19.94897868480723,0.17995464852606347,58.06040739206671
21.036824489796004,0.44698412698414813,60.13958228360549
21.746801814058927,0.5050340136054956,60.1471696797065
22.6349197278912,0.9055782312925658,62.07602026099859
23.910974149659864,0.17414965986392872,62.09942942855436
24.936507029478435,0.9462131519273953,60.134851697528795
26.58047528344673,0.2205895691610067,62.04276085277911
27.185600000000022,0.3424943310657227,62.11937722534502
27.59090612244904,0.3192743764171837,62.086508077545226
0.43376326530608367,0.5514739229024599,67.031099580434
1.1219038548753133,0.1857596371881982,67.0170246132131
2.027005895691559,0.2321995464852762,65.01893450706523
2.636166893424047,0.20317460317460245,65.05502545011967
3.3646249433105595,0.6211337868480769,63.083834038820264
4.252380045351401,0.1973696145124677,63.00798946204165
4.685033106575929,0.21478458049887195,63.02573049888992
5.185441269841249,1.1087528344671682,62.061299149345125
7.050747392290191,0.3308843537414532,62.06855765115714
7.76918276643994,0.5572789115645946,62.07550923700467
8.679953741496547,0.8417233560090835,67.00360887034668
10.059160090703017,0.13931972789112024,67.02097306574244
10.927754195011289,0.2612244897959499,62.05194792769517
11.66208526077105,0.19156462585033296,62.037058062708525
12.561314285714275,0.2089795918367372,62.07915376196766
13.14417142857144,0.3715192743763964,62.17304314675945
14.309704308389996,0.4643990929705524,67.02986677382246
15.135781405895614,0.2612244897959499,67.0160276467507
16.036325623582684,0.19156462585033296,65.02566408425332
16.645826757369605,0.35990929705212693,65.03094395108404
17.761314285714207,0.5166439909296514,63.068443857029486
18.486869841269822,0.4179591836734744,65.08093642314509
19.089976417233515,0.6037188208616726,62.06933194173457
19.949454875283436,0.1973696145124677,61.80858388929967
21.05802630385483,0.4179591836734744,62.0552458254631
21.744715646258555,0.5166439909296514,62.056822800688835
22.632470748299397,0.8126984126984098,67.02722971869942
23.90478367346941,0.15673469387752448,67.03664007184436
24.9585931972789,0.7024036281179633,62.04525941146914
26.576847165532854,0.2089795918367372,65.00584052858169
27.182856235827558,0.32507936507931845,65.01320132995855
27.586144217687092,0.3076643990929142,68.02989118356895
5.076484353741421,1.4338321995464867,67.08423944838381
7.765690702947836,0.5688888888888641,67.0783040476113
9.773355102040796,0.1857596371881982,64.05840004656562
10.928026303854836,0.2554195011338152,67.10163759821694
11.666733786848113,0.2205895691610067,67.0788024023712
21.085055782312907,0.4063492063492049,67.06660851658165
21.735418594104317,0.5050340136054956,67.07771440887262
24.977550113378584,0.3715192743763964,67.06475374339271
25.42299229024934,0.4818140589569566,67.07385726549839
