time,duration,note
0.17657505668933737,0.1857596371881982,50.03902576231205
0.6143755102040203,0.1799546485260634,56.1045656209346
1.0773233560090674,0.1393197278911202,56.036299206180274
1.2194775510203115,0.121904761904716,55.28623902190009
1.6143301587301337,0.2612244897959499,56.10161191573459
0.6099537414966179,0.2205895691610067,62.04276085277911
1.2150784580499128,0.3424943310657227,62.11937722534502
1.6203845804989285,0.3192743764171837,62.086508077545226
0.6063256235827374,0.2089795918367372,65.00584052858169
1.2123346938774482,0.3250793650793184,65.01320132995855
1.6156226757369758,0.3076643990929142,68.02989118356895
