time,duration,note
0.02240090702946773,0.1799546485260634,64.02790382370299
0.21314920634927503,0.2786394557823541,64.0150617912914
1.7919927437642436,0.3482993197278574,64.02484402951828
0.052128798186007685,0.1451247165532549,69.12121158759906
0.21097233560090345,0.2844444444444889,71.15725637580697
0.5166866213152197,0.1393197278911202,69.13391324494789
0.6762557823128681,0.1335147392289855,71.0963474718032
1.181357823129252,0.1451247165532549,68.06264728556516
1.4866639455782469,0.2728344671202194,69.14651283155571
1.8047365079365854,0.3366893424035879,69.17134214991806
0.8316526077097759,0.3308843537414532,73.03187519620829
1.166051700680331,0.4063492063492049,73.0135868289365
1.8112671201814727,0.2147845804988719,73.02894128324448
