time,duration,note
0.2779691609977135,0.1973696145124677,57.907748786502296
0.6712117913831435,0.121904761904716,57.88359233234975
1.1205088435373227,0.0754648526077517,57.464455220051285
1.401030385487502,0.2031746031746024,57.96286039985941
1.807402267573707,0.1683446712017939,56.102917752319726
0.26774240362817636,0.2031746031746024,63.075401500791045
0.6725043083899891,0.2147845804988719,62.99601012269253
1.1118013605441774,0.0986848072562907,63.00036357410049
1.3946585034013879,0.2031746031746024,63.05297599158195
0.23985124716546125,0.1277097505668507,69.87014215601567
